Order ID,Location ID,TotalProfit,TotalSales,TotalQuantity,Order Date,Ship Date,Customer ID
US-2014-130358,4,2.1,23.12,10,670,1382,658
US-2014-130379,36,-190.51,104.92,4,594,1322,538
US-2014-131275,589,764.53,3247.16,13,772,977,337
US-2014-131870,403,15.59,91.49,15,340,1102,376
US-2014-131982,119,33.64,107.65,2,1009,518,472
US-2014-132745,244,0.0,4.71,1,1201,1082,739
US-2014-133130,88,85.46,685.9,7,127,1201,513
US-2014-133949,244,59.49,475.94,7,520,520,311
US-2014-134054,383,112.57,255.85,7,982,982,712
US-2014-134187,106,0.79,2.94,1,130,7,260
US-2014-134614,50,-407.68,617.7,6,59,794,58
US-2014-134712,301,3.94,12.62,2,503,774,510
US-2014-134733,88,52.01,519.98,5,865,450,312
US-2014-134971,120,-20.56,12.46,3,159,1226,162
US-2014-135881,45,62.19,231.16,8,235,279,218
US-2014-135972,119,729.71,2046.35,5,158,865,161
US-2014-137155,255,246.95,733.56,12,301,1127,351
US-2014-137680,325,18.79,55.68,7,1050,1086,371
US-2014-137869,193,109.5,1190.84,7,1176,1063,610
US-2014-138247,62,188.79,1461.18,17,163,282,408
US-2014-138758,74,-34.66,241.2,4,970,384,252
US-2014-138828,29,23.19,72.69,8,814,1010,44
US-2014-138835,220,4.72,9.64,2,1076,80,526
US-2014-139500,67,-1.07,37.3,2,912,1164,269
US-2014-139640,40,18.13,146.69,9,845,7,180
US-2014-140116,76,-6.55,719.58,7,418,461,409
US-2014-140452,26,-180.17,314.56,20,776,325,318
US-2014-140914,155,-64.96,808.92,6,7,647,3
US-2014-141215,65,-90.13,906.43,9,345,261,126
US-2014-141257,60,73.19,585.55,3,785,1027,229
US-2014-143231,117,50.73,177.17,8,520,928,39
US-2014-143287,131,133.69,277.57,11,7,664,607
US-2014-143581,112,10.35,344.91,3,710,709,740
US-2014-143707,45,1.6,5.94,3,72,1195,367
US-2014-143721,14,-35.51,155.37,2,533,35,460
US-2014-144078,25,104.24,1272.7,12,641,503,579
US-2014-146353,208,27.19,292.82,9,1005,1079,531
US-2014-147606,32,-14.48,19.3,5,35,588,32
US-2014-147627,237,437.25,1859.4,27,407,755,332
US-2014-147648,9,40.17,81.98,2,35,588,60
US-2014-147704,463,107.71,308.6,20,912,871,256
US-2014-147774,297,-51.52,67.19,1,407,755,152
US-2014-148194,59,22.93,69.86,11,417,1118,740
US-2014-148838,23,-1031.67,3455.14,25,461,90,291
US-2014-149034,74,-1.19,47.5,1,84,871,76
US-2014-150119,47,-21.54,592.57,16,488,1372,697
US-2014-150126,45,32.23,65.78,11,923,1094,442
US-2014-150434,319,100.99,455.23,6,866,1362,119
US-2014-150532,51,6.29,55.92,5,686,609,171
US-2014-150574,133,-22.27,252.61,7,174,1261,177
US-2014-150924,32,-8.03,5.18,5,171,1101,690
US-2014-151015,155,102.76,344.28,20,1005,22,214
US-2014-151925,13,0.0,145.57,2,467,1201,446
US-2014-152030,16,-8.58,600.56,3,58,129,57
US-2014-152723,351,-1.4,0.88,1,467,467,428
US-2014-154655,36,2.5,22.24,2,36,1136,771
US-2014-154879,25,32.94,113.72,8,457,218,17
US-2014-155502,212,105.55,944.61,34,755,867,174
US-2014-155544,365,17.87,310.53,11,90,727,306
US-2014-155817,35,5.08,67.76,5,462,1148,359
US-2014-155894,36,-29.34,123.55,3,711,1021,488
US-2014-156216,43,-12.43,18.65,7,103,328,105
US-2014-156559,237,172.48,638.82,9,710,86,23
US-2014-157021,167,20.35,46.69,6,470,322,27
US-2014-157070,151,78.89,204.08,9,106,571,425
US-2014-157231,126,56.53,115.36,7,267,1305,532
US-2014-157385,25,-27.32,1037.19,11,533,641,183
US-2014-157406,14,4.18,16.61,5,573,333,526
US-2014-157847,14,19.81,60.21,12,1063,322,710
US-2014-158057,307,-45.32,59.1,9,579,959,530
US-2014-158365,463,15.55,32.4,5,791,1256,647
US-2014-158400,9,18.53,49.41,4,1089,919,692
US-2014-158638,74,-4.12,5.89,4,328,158,326
US-2014-159611,177,-43.35,300.51,5,422,1369,41
US-2014-159618,66,17.78,203.12,18,607,912,715
US-2014-159926,11,-161.26,730.0,14,728,754,229
US-2014-160444,66,-79.34,502.2,14,260,260,419
US-2014-160780,260,-24.91,36.25,9,261,261,647
US-2014-161305,36,-33.39,38.57,5,571,1376,641
US-2014-161613,32,-19.26,674.06,3,588,640,204
US-2014-163146,34,3.38,56.4,3,1174,671,693
US-2014-163797,523,-11.83,49.79,8,918,138,480
US-2014-164406,34,93.77,505.29,17,860,710,205
US-2014-164616,47,-57.71,85.96,6,710,1342,474
US-2014-164644,14,1.33,26.63,1,192,1362,139
US-2014-164763,129,42.81,103.5,14,461,90,775
US-2014-165589,338,-11.32,25.16,5,1087,1087,180
US-2014-165659,366,238.4,904.13,13,106,571,299
US-2014-165862,13,4.39,351.22,3,985,1255,136
US-2014-166310,210,-7.48,8.54,2,158,865,185
US-2014-166828,585,5.66,11.56,2,963,55,226
US-2014-167262,509,83.51,742.34,8,656,935,549
US-2014-167633,251,5.44,15.55,3,587,1082,572
US-2014-167738,62,59.7,435.13,7,163,282,36
US-2014-168501,77,17.3,269.59,6,871,501,759
US-2014-169390,23,9.74,64.96,4,315,1429,294
US-2014-169789,51,-459.99,551.98,5,125,1038,716
US-2015-100069,198,72.89,269.98,2,685,230,739
US-2015-100377,36,874.99,2799.96,5,834,135,477
US-2015-100531,26,-35.37,39.37,5,874,1310,392
US-2015-101399,138,-312.06,254.74,7,184,1175,185
US-2015-101511,55,-15.11,412.68,12,82,521,32
US-2015-103471,97,-785.16,604.1,10,100,75,439
US-2015-103996,188,134.81,295.68,15,368,1052,579
US-2015-104185,29,31.29,120.33,1,37,1014,80
US-2015-104430,50,-7.76,5.18,4,420,662,299
US-2015-105676,66,-4.01,6.69,4,494,1257,392
US-2015-106495,85,-0.73,11.67,1,925,1359,549
US-2015-106873,509,5.67,54.24,11,496,1310,27
US-2015-107349,14,-66.51,41.57,6,562,1312,359
US-2015-107944,141,178.9,432.69,14,391,1306,87
US-2015-108966,2,-380.51,979.95,7,2,1090,2
US-2015-109015,164,103.49,346.37,3,684,811,29
US-2015-110163,160,1.77,7.88,1,549,1258,315
US-2015-110261,571,13.86,158.38,3,546,706,701
US-2015-110569,51,0.9,140.98,11,293,1051,12
US-2015-111927,21,36.03,96.1,5,717,902,721
US-2015-112508,249,0.52,6.99,2,539,1110,130
US-2015-113327,222,114.55,352.16,14,989,352,408
US-2015-113593,560,30.01,115.44,3,24,704,720
US-2015-114741,283,248.63,1347.27,9,401,895,582
US-2015-114839,66,-5.83,408.42,2,33,28,617
US-2015-115238,128,89.2,281.16,22,28,124,478
US-2015-115343,105,-1.46,673.58,8,357,12,383
US-2015-116981,29,285.62,1098.53,10,514,262,416
US-2015-117184,14,-44.99,47.37,8,961,1031,21
US-2015-117492,308,20.17,77.58,9,976,101,374
US-2015-118766,162,-5.26,8.42,11,52,420,60
US-2015-118906,234,25.15,89.82,6,366,366,10
US-2015-118983,6,-127.68,71.35,8,6,650,6
US-2015-119312,62,75.7,270.34,14,653,1292,37
US-2015-120161,157,-145.52,646.78,9,217,706,215
US-2015-120502,1,64.8,372.1,6,657,1083,387
US-2015-120572,133,-8.98,12.83,2,555,83,485
US-2015-120712,110,-2.22,88.8,4,139,100,79
US-2015-120957,215,6.22,12.96,2,214,214,120
US-2015-122140,77,-79.31,130.29,12,788,1003,657
US-2015-122784,418,-169.7,1454.83,16,603,1097,154
US-2015-122910,127,20.16,201.58,2,793,495,398
US-2015-123218,36,-8.62,775.01,9,139,707,44
US-2015-123918,162,-93.38,136.72,7,52,52,0
US-2015-123960,68,68.98,207.82,22,832,382,205
US-2015-124219,525,47.13,241.34,7,976,816,608
US-2015-125374,14,-29.25,107.77,2,391,368,148
US-2015-126214,5,392.89,1717.97,14,379,100,365
US-2015-126235,503,6.17,17.14,2,52,52,315
US-2015-126753,63,-115.91,832.44,20,748,1370,133
US-2015-126977,45,543.28,7678.22,40,14,1352,724
US-2015-127040,29,162.96,1782.17,21,401,895,611
US-2015-128090,51,319.17,2200.32,16,748,421,622
US-2015-128587,334,2306.75,4909.61,9,100,1081,447
US-2015-129007,158,272.58,1336.35,23,1023,426,629
US-2015-129553,175,0.3,29.97,3,1097,991,310
US-2015-129637,50,-34.01,234.69,8,997,937,498
US-2015-130491,591,7.82,21.11,5,285,1323,3
US-2015-130512,284,-230.17,837.45,16,291,767,598
US-2015-130519,249,8.05,111.9,10,426,426,243
US-2015-131359,76,153.47,603.43,12,628,121,135
US-2015-131842,395,10.96,97.42,2,901,575,645
US-2015-132836,83,290.68,774.47,17,932,1117,219
US-2015-134026,31,-131.38,1001.76,11,33,942,32
US-2015-134271,23,10.31,21.93,3,24,1383,288
US-2015-134558,355,426.81,3332.97,18,546,100,327
US-2015-136259,346,-3.49,34.42,7,599,627,558
US-2015-136427,42,15.74,125.94,7,782,537,594
US-2015-136476,48,-115.72,157.79,1,57,889,55
US-2015-136749,112,121.11,433.78,11,707,17,23
US-2015-136987,25,240.26,692.73,6,347,1224,481
US-2015-137008,100,100.93,235.97,10,653,1049,687
US-2015-137533,177,7.26,20.74,4,217,217,82
US-2015-137960,45,24.94,166.24,1,217,217,596
US-2015-138093,308,220.16,776.44,23,895,1135,366
US-2015-138121,185,252.88,1233.61,21,997,997,252
US-2015-138303,63,-137.49,755.1,10,37,67,207
US-2015-138716,59,7.82,25.03,3,14,1181,688
US-2015-138919,45,-103.27,344.22,2,14,481,60
US-2015-139675,549,194.72,1242.9,12,649,1304,376
US-2015-139759,62,34.26,146.74,5,767,1350,644
US-2015-140200,154,-204.45,393.16,3,353,1280,222
US-2015-140851,257,18.66,38.88,6,562,1312,540
US-2015-141453,110,-5.82,3.88,3,672,155,489
US-2015-141684,164,11.23,24.96,4,685,433,514
US-2015-142020,23,26.31,65.72,7,593,1213,426
US-2015-142811,154,32.92,87.8,5,788,1003,139
US-2015-144771,588,-1.61,64.07,4,653,242,237
US-2015-145121,264,13.18,26.9,5,653,1272,172
US-2015-145422,94,-29.61,359.5,3,155,214,617
US-2015-145436,84,15.57,551.27,10,102,1251,104
US-2015-146745,94,-10.81,135.94,4,37,1014,357
US-2015-147242,442,224.83,702.74,13,229,471,553
US-2015-147662,75,-92.84,427.55,13,966,1317,41
US-2015-147739,11,-68.39,547.14,4,707,1232,251
US-2015-148817,337,47.35,125.64,8,494,214,470
US-2015-149629,454,5.8,231.92,5,789,603,172
US-2015-149692,110,-4.85,2.77,7,401,295,147
US-2015-150161,105,-18.46,25.18,4,395,1285,176
US-2015-150231,29,6.31,17.52,3,199,305,82
US-2015-150630,11,-1647.94,3329.43,28,14,481,14
US-2015-151407,445,76.55,263.96,4,627,768,361
US-2015-151435,299,22.35,85.98,1,684,1315,517
US-2015-152128,477,68.21,149.2,5,442,1329,134
US-2015-153283,45,7.31,15.56,2,768,1353,686
US-2015-153374,67,89.99,479.95,6,97,1250,535
US-2015-153500,63,29.54,458.07,13,230,761,375
US-2015-154389,11,-162.23,748.75,8,154,155,258
US-2015-155369,296,-564.98,329.96,6,1083,334,310
US-2015-156496,313,21.89,711.78,15,544,748,576
US-2015-156797,45,37.61,149.96,4,1067,762,178
US-2015-156867,42,-56.54,378.14,12,50,972,48
US-2015-157014,47,-40.17,139.54,10,292,1272,298
US-2015-157154,164,-373.3,1018.1,4,553,1311,462
US-2015-158589,9,8.01,32.04,3,312,27,608
US-2015-158911,43,5.01,16.71,5,761,655,276
US-2015-159499,51,32.4,365.49,13,82,521,313
US-2015-159513,13,24.29,71.98,3,788,265,479
US-2015-159982,36,32.68,796.32,22,109,784,112
US-2015-160150,51,-1.35,2.02,1,490,603,465
US-2015-160563,9,92.48,255.99,9,1182,1040,374
US-2015-160857,23,1082.95,3384.51,18,412,1060,508
US-2015-161347,74,-2.01,2.41,1,1023,444,668
US-2015-161466,74,0.6,6.85,2,496,874,21
US-2015-161991,32,372.68,1116.48,12,120,694,56
US-2015-163279,88,250.17,1685.46,9,204,514,251
US-2015-163433,478,22.29,544.41,21,24,1100,172
US-2015-163685,65,4.04,47.97,18,932,1117,722
US-2015-163783,26,-3.17,12.67,3,17,1365,660
US-2015-163825,29,1177.38,3184.36,5,382,974,62
US-2015-164175,26,-15.22,213.12,5,28,1240,28
US-2015-164238,74,-201.65,346.16,10,748,1370,527
US-2015-164308,473,213.7,821.94,6,496,874,649
US-2015-164357,124,1.48,13.12,5,665,239,11
US-2015-164448,205,216.28,481.7,26,89,1258,460
US-2015-164966,87,38.97,155.88,6,117,509,689
US-2015-165449,406,-1.36,27.17,4,6,650,399
US-2015-165512,17,-176.6,610.31,13,1137,989,745
US-2015-165743,42,-258.6,160.27,15,312,521,514
US-2015-166520,45,231.6,680.78,13,747,490,722
US-2015-167220,110,6.43,22.37,4,295,1135,102
US-2015-168704,143,-140.57,1061.33,9,657,786,224
US-2015-168732,236,34.35,129.64,11,895,1135,730
US-2015-168914,528,-52.96,20.77,8,1031,1329,32
US-2015-168935,118,-158.06,459.44,6,154,1257,157
US-2016-100405,62,3.8,8.26,2,370,770,747
US-2016-100419,26,-7.9,4.79,3,186,887,113
US-2016-100461,56,456.97,1671.93,13,1134,1335,705
US-2016-100566,173,-90.25,83.95,3,323,369,451
US-2016-100720,74,-143.42,644.2,9,87,658,237
US-2016-100839,42,-461.2,752.41,8,63,508,544
US-2016-101196,11,-19.56,82.37,2,536,624,524
US-2016-101497,141,9.11,18.97,1,321,393,519
US-2016-101616,68,41.02,87.28,8,323,47,388
US-2016-102141,23,45.84,146.69,8,370,1070,629
US-2016-102232,364,59.12,197.05,7,1221,1190,716
US-2016-102239,320,322.32,1691.61,8,465,715,352
US-2016-103646,36,-206.92,195.98,15,438,993,259
US-2016-103674,3,227.84,1018.3,41,409,107,399
US-2016-104794,29,1.8,3.68,2,186,1054,470
US-2016-104815,26,0.0,198.74,4,323,1243,262
US-2016-105452,89,-388.28,327.42,10,1062,1147,593
US-2016-105578,147,33.05,874.31,10,198,30,199
US-2016-106313,59,9.33,19.44,3,250,370,375
US-2016-106600,112,88.72,354.9,5,143,1409,528
US-2016-106677,63,-15.99,23.99,2,732,338,155
US-2016-107440,100,2381.16,9135.19,14,947,1384,740
US-2016-108098,60,30.09,177.0,3,500,807,291
US-2016-108455,34,41.08,100.25,14,499,16,177
US-2016-108497,1,35.24,599.16,5,403,403,762
US-2016-108504,269,688.72,2075.51,41,473,473,452
US-2016-108637,180,106.51,334.2,8,69,196,144
US-2016-108777,203,62.46,402.64,9,939,939,487
US-2016-109260,394,-75.6,431.98,3,182,393,184
US-2016-110156,16,28.14,296.67,37,258,390,13
US-2016-110170,143,-225.1,956.66,7,720,339,447
US-2016-111290,20,197.56,1137.4,16,405,1388,589
US-2016-111528,3,127.29,487.7,5,945,945,655
US-2016-111563,16,-89.98,77.49,7,254,0,325
US-2016-112396,94,50.74,121.83,5,1205,271,335
US-2016-112970,13,2.85,9.84,3,696,625,621
US-2016-112977,255,-22.1,176.78,1,612,1244,170
US-2016-113509,105,-13.65,83.98,3,543,690,484
US-2016-113649,306,78.18,645.14,15,888,399,66
US-2016-113677,164,599.66,2294.9,7,373,258,475
US-2016-113985,58,75.64,203.1,11,499,1286,470
US-2016-114013,63,-928.26,2550.59,31,69,543,34
US-2016-114174,381,20.86,188.7,7,162,749,399
US-2016-114230,51,3.98,39.81,4,581,49,632
US-2016-114293,427,-12.2,195.14,4,831,491,423
US-2016-114622,157,-6.53,8.9,2,342,408,335
US-2016-114776,239,9.33,19.44,3,409,1286,55
US-2016-114888,9,6.05,18.19,6,251,446,254
US-2016-115441,201,265.92,941.18,23,197,1062,64
US-2016-115455,399,-308.51,615.61,5,162,749,339
US-2016-115819,13,51.21,156.52,21,475,423,123
US-2016-115952,312,14.42,28.85,5,1099,1099,101
US-2016-116365,65,2.1,376.64,10,835,1134,119
US-2016-116400,195,11.18,39.92,4,332,1057,518
US-2016-116442,25,4.28,14.76,2,272,596,546
US-2016-116729,13,355.63,2875.54,21,591,1290,136
US-2016-117037,155,-2.93,63.93,15,624,244,560
US-2016-117387,34,25.18,67.14,4,189,731,50
US-2016-117541,285,14.14,36.37,9,696,73,594
US-2016-117793,598,34.34,79.74,10,828,48,15
US-2016-118780,164,12.0,66.17,3,545,749,43
US-2016-119046,60,36.53,93.06,18,799,112,553
US-2016-119270,1,8.99,19.98,2,299,1244,573
US-2016-119298,237,17.99,59.98,2,881,85,212
US-2016-120460,176,-10.17,22.61,3,567,465,408
US-2016-120929,31,-94.94,189.88,3,196,844,197
US-2016-121013,337,325.84,1678.0,5,64,545,462
US-2016-122182,105,7.5,39.99,1,612,560,420
US-2016-122245,51,-204.45,393.16,3,477,955,455
US-2016-123470,42,-1.62,141.21,6,243,1036,250
US-2016-123610,168,49.14,128.67,7,536,458,718
US-2016-123750,132,-14.74,895.06,16,173,438,176
US-2016-124163,499,243.66,773.59,19,477,955,281
US-2016-125402,106,250.73,1059.1,25,477,393,297
US-2016-125969,25,17.08,319.98,5,61,338,60
US-2016-126431,29,53.99,136.43,13,949,949,711
US-2016-126452,25,275.89,3339.12,32,1036,770,554
US-2016-126844,32,-32.32,51.71,8,750,500,308
US-2016-126893,63,-115.5,494.98,3,491,49,564
US-2016-127334,330,-295.95,651.37,5,272,1375,486
US-2016-127425,45,95.73,282.95,11,370,1070,112
US-2016-127971,14,-34.06,448.42,15,73,581,694
US-2016-128195,120,-6.57,3.98,5,578,1221,267
US-2016-128293,74,-12.96,64.78,1,799,410,346
US-2016-128678,59,25.88,70.06,12,306,873,262
US-2016-128902,275,-31.37,244.01,2,21,543,469
US-2016-128909,105,-18.98,351.97,8,790,1227,259
US-2016-129469,323,-26.33,537.61,8,713,720,126
US-2016-131058,200,9.88,20.16,7,797,413,670
US-2016-131114,26,-11.65,43.97,9,10,180,338
US-2016-131149,176,-16.45,492.28,7,212,216,109
US-2016-131611,66,-366.64,2007.9,26,732,1199,212
US-2016-131674,162,16.79,58.42,2,896,49,714
US-2016-131891,515,-1.48,2.21,3,875,995,617
US-2016-131912,141,3.82,11.74,1,517,474,109
US-2016-132423,295,8.77,41.53,12,173,475,501
US-2016-132577,14,-13.62,60.45,24,441,581,188
US-2016-132857,297,1.67,6.67,3,25,907,222
US-2016-133508,198,9.01,29.05,5,764,438,680
US-2016-133879,36,-3.24,544.99,10,844,463,446
US-2016-134369,287,6.35,12.96,2,1142,897,604
US-2016-134488,47,-13.32,155.37,2,446,393,7
US-2016-134656,116,30.98,99.14,4,150,393,152
US-2016-134761,448,2.71,36.19,1,885,885,203
US-2016-134908,63,-20.71,132.17,7,410,632,185
US-2016-135209,328,21.96,62.75,13,723,413,762
US-2016-135720,42,8.31,663.95,12,25,180,248
US-2016-135923,306,-56.9,530.27,16,115,1198,619
US-2016-136581,412,10.89,31.1,6,338,396,277
US-2016-137295,314,-7.83,187.23,12,1134,1283,745
US-2016-137547,6,1.58,21.07,3,311,299,182
US-2016-138408,364,527.98,1319.96,4,741,831,346
US-2016-139087,59,163.41,656.4,25,19,405,589
US-2016-139262,85,2.94,471.08,8,823,781,784
US-2016-139388,100,0.3,14.96,4,77,1199,693
US-2016-139486,3,14.76,121.44,5,206,454,109
US-2016-139710,62,19.97,177.48,3,632,1085,411
US-2016-140158,259,2640.48,5549.41,13,964,750,660
US-2016-140172,30,52.08,221.04,8,387,69,70
US-2016-140809,101,14.68,56.45,5,854,1066,316
US-2016-141264,274,-187.96,244.3,3,572,1146,564
US-2016-141544,105,-316.85,1269.86,25,133,142,138
US-2016-141880,376,9.83,98.33,3,250,828,679
US-2016-142251,475,11.22,32.06,6,731,254,383
US-2016-142685,250,16.7,835.17,7,661,1186,726
US-2016-143280,62,75.97,492.85,9,712,1361,356
US-2016-143448,467,356.22,1424.9,5,107,107,708
US-2016-143819,231,2253.43,6125.82,18,398,346,30
US-2016-144057,110,-46.05,1013.79,22,195,1309,51
US-2016-144211,402,13.75,124.06,6,770,476,79
US-2016-144351,308,25.19,89.97,3,696,741,53
US-2016-144393,254,-14.09,17.62,4,99,254,416
US-2016-144477,63,2.8,37.31,4,399,1041,489
US-2016-144547,66,48.99,279.94,7,338,696,474
US-2016-146066,105,-339.7,815.29,9,1036,828,46
US-2016-146570,129,268.48,612.14,15,666,244,17
US-2016-146710,77,-1.91,114.84,11,278,142,286
US-2016-146794,107,20.0,424.96,5,182,393,64
US-2016-146857,334,15.25,54.48,1,715,541,534
US-2016-147340,94,23.38,63.2,5,446,446,494
US-2016-147711,308,68.68,430.94,15,323,162,520
US-2016-147991,428,3.34,16.72,5,465,195,9
US-2016-148110,110,-24.84,347.8,7,64,108,255
US-2016-148334,16,-6.9,4.31,2,250,370,732
US-2016-148803,240,7.46,85.22,3,25,25,235
US-2016-148901,133,-37.61,191.01,29,675,288,149
US-2016-148957,486,5.91,12.32,4,42,713,254
US-2016-149790,14,-25.0,15.62,2,182,393,618
US-2016-150035,34,4.35,16.74,2,49,5,488
US-2016-150140,370,336.64,1294.75,5,1203,342,91
US-2016-150147,63,-37.95,108.42,7,134,1254,139
US-2016-150357,307,-7.11,24.71,5,1155,500,424
US-2016-150567,331,-23.77,29.97,8,624,206,532
US-2016-150861,187,46.31,1165.33,18,275,409,283
US-2016-151260,157,9.19,73.54,4,25,882,281
US-2016-151827,63,-59.64,312.76,5,1044,1197,229
US-2016-151862,76,14.0,159.98,2,398,387,21
US-2016-152051,356,-96.89,714.5,13,674,622,378
US-2016-152373,65,-17.52,93.46,3,64,108,690
US-2016-152415,614,67.6,206.64,6,42,897,22
US-2016-152835,377,6.21,21.4,5,288,454,532
US-2016-153129,59,15.59,33.9,5,482,945,224
US-2016-153815,133,20.89,368.43,8,61,1199,126
US-2016-154256,45,12.14,25.83,7,661,812,325
US-2016-154361,47,6.29,21.88,5,560,690,521
US-2016-155103,23,173.31,505.37,7,499,1286,440
US-2016-155173,74,-86.0,502.22,6,1193,612,674
US-2016-155180,29,9.22,26.34,4,115,1410,509
US-2016-155404,175,6.37,13.28,2,897,150,357
US-2016-155768,569,258.41,1215.72,9,49,49,697
US-2016-155971,1,57.53,121.95,12,112,1,176
US-2016-156097,173,-53.56,703.68,4,251,251,258
US-2016-156692,555,19.8,89.32,4,572,572,643
US-2016-156986,160,-22.15,132.71,11,231,830,233
US-2016-157308,59,5.7,15.71,4,864,1036,392
US-2016-157490,260,-961.53,801.55,19,1099,877,697
US-2016-157728,437,44.14,133.54,9,897,150,53
US-2016-157840,10,15.59,33.9,5,887,443,430
US-2016-157945,67,-92.76,756.49,5,182,393,173
US-2016-158288,74,-57.76,78.76,9,491,85,13
US-2016-158309,229,-2.62,3.74,4,491,896,50
US-2016-158680,60,0.9,2.5,1,949,415,125
US-2016-158708,302,3.57,13.62,2,190,622,437
US-2016-159093,1,14.42,32.04,4,195,675,602
US-2016-159415,84,13.85,79.12,5,764,183,728
US-2016-159856,286,-34.64,307.92,5,807,332,212
US-2016-160206,201,0.26,12.99,1,178,281,501
US-2016-160528,425,-216.22,1416.31,18,828,133,414
US-2016-161396,47,88.66,624.58,7,475,134,39
US-2016-161683,63,79.22,413.01,8,275,16,170
US-2016-161844,78,-31.38,82.92,5,10,882,460
US-2016-162026,1,27.88,61.96,2,750,750,32
US-2016-162103,418,-4.7,3.14,2,373,1019,697
US-2016-162677,222,-12.08,187.62,8,253,1196,203
US-2016-162852,397,-12.08,845.49,8,797,413,410
US-2016-162859,29,128.06,407.07,7,431,712,310
US-2016-163258,62,3.93,11.23,3,723,460,418
US-2016-163461,528,26.9,76.86,2,1133,1028,590
US-2016-163538,56,14.87,47.97,3,370,133,776
US-2016-163881,1,618.73,2904.57,16,390,885,133
US-2016-164189,427,25.2,403.17,4,830,463,112
US-2016-164196,420,241.1,2678.94,6,583,1019,155
US-2016-164588,112,3.72,12.84,3,947,131,275
US-2016-164630,43,120.0,959.97,4,810,850,424
US-2016-164945,29,47.0,134.27,8,441,581,402
US-2016-165078,452,91.46,196.33,12,732,338,671
US-2016-165505,370,452.44,1672.31,21,1156,1386,118
US-2016-166660,5,-52.07,483.75,5,806,854,621
US-2016-167339,88,70.25,1167.06,9,803,1156,143
US-2016-167472,366,280.8,678.87,23,112,843,242
US-2016-168095,40,57.32,335.8,8,692,1180,466
US-2016-168410,187,110.98,405.3,10,823,1361,296
US-2016-168620,43,9.0,823.61,14,435,1290,176
US-2016-169040,59,297.41,1169.46,27,409,939,218
US-2016-169369,112,43.09,299.07,9,939,122,685
US-2017-100048,184,313.02,889.29,11,240,1269,276
US-2017-100209,40,-0.79,1.08,2,362,663,143
US-2017-100398,363,37.24,102.72,3,971,962,157
US-2017-100482,403,-3.28,43.89,4,645,4,691
US-2017-100930,85,-361.57,1735.85,13,104,483,37
US-2017-101518,11,0.51,40.78,3,132,1183,287
US-2017-101539,59,54.47,712.97,5,633,257,91
US-2017-101721,36,20.58,63.31,3,283,944,199
US-2017-101784,141,-13.74,122.14,3,91,497,138
US-2017-101840,23,81.57,273.7,10,695,1418,259
US-2017-102183,45,1464.35,4337.64,13,170,735,7
US-2017-102288,14,41.19,148.88,10,249,1268,233
US-2017-102638,45,2.95,6.03,3,614,1346,266
US-2017-102890,164,-295.98,1044.63,5,160,160,495
US-2017-102904,33,23.99,239.92,8,38,225,90
US-2017-103226,383,12.23,27.18,3,585,394,694
US-2017-103247,164,28.8,236.72,10,361,1048,285
US-2017-103814,138,48.55,143.86,9,34,819,23
US-2017-103828,34,55.85,206.67,17,802,802,271
US-2017-104094,201,1.89,13.48,1,210,220,165
US-2017-104437,45,35.86,137.94,3,678,1298,592
US-2017-104451,94,22.7,81.08,4,540,605,514
US-2017-104661,110,-31.38,147.63,15,787,1351,621
US-2017-104955,23,13.3,28.91,7,498,668,344
US-2017-105046,498,129.91,408.96,11,729,283,336
US-2017-105389,65,46.16,837.79,11,436,960,661
US-2017-105697,177,1.93,25.7,2,326,151,555
US-2017-105830,403,-35.22,156.51,4,413,460,551
US-2017-105935,112,788.84,3002.65,11,795,1298,214
US-2017-105998,88,108.8,1872.93,17,132,60,615
